Transcript,Label
인간및인간집단인물정치인남성 대통령 선거 출마 확정이래,0
지금 뭐하는 중이야,0
전쟁 나서 내 손에 총을 쥐는 날이 오게 된다면 난 여자들부터 쏴 죽일 거야,0
걔가 나 남자친구 없다고 무시하는거있지,0
아무리 간병이 힘들었어도 어떻게 부모를 죽일 수 있지,0
성범죄와 아동 학대의 다수가 계부 계모와 연결되어 있음,0
에 나오는 모태솔로 봤어,0
나한테 할 말 있다고,0
아들은 저리 키워서 어렸을때부터 한남끼 쫙 빼줘야 함,0
남자 아이돌 따라다니는 애들은 왜 다 똑같이 생겼냐고,0
회사 가는 게 너무 끔찍하고 싫어요,0
범죄를 저지른 사람들을 위한 감옥이 있는 것도 아까워,0
중국인들이 유럽에서 민폐를 일삼는대,0
과일 먹고 싶은데 장 보러 가자,0
너는 폰을 몇 년째 그 구린 걸 쓰고 있냐,0
내 남자친구는 할 때 너무 안 가서 힘들어,0
보나마나 백수에 와꾸 저질일걸,0
그럼 고자랑 남자랑 동거하는 거네,0
돈이 최고다,0
속옷 안 입고 다니면 티 많이 나,0
어떤기사에 대여자가 택시위에올라가서 주정부렸다는데,0
내일 어디갈지 아직도 안정했지 그렇게 게을러서 뭐할래,0
야 너 어릴 때 젓가락질 제대로 안 배웠냐,0
인간및인간집단인물방송인남성 개뚱뚱한테 인기 왜 많은지 의문임,0
외국 남자들은 거기가 크대,0
꼬라지가 그게 뭐냐,0
부산 식중독때는 미개하네라고 해놓고 수도권 나오니까 입 닫네 설라도 사람들,0
나 홈쇼핑에서 산 청소기 일주일만에 망가졌어,0
찍는 애들은 다 다구리 맞아야돼,0
젊은애들 중에 발기 안되는 게이들 왜이렇게 많냐,0
야 이제 치킨도 기계가 튀겨주네,0
넌 오랜만에 보니까 머리가 더 빠졌다,0
솔직히 동남아 사람들 보면 얼굴 찌푸리게 됨,0
별 거 없는 집구석일수록 명절이나 뭔 일 생길 때마다 며느리 잡들이하는 거 진리,0
인간및인간집단인물체육인남성은 왜 간거냐,0
여경 비율 줄여야된다고 생각한다 난,0
근데 나는 얘네 팬도 아니고 방송도 안 본 사람인데 아이돌 팬들 자기 아이돌 누가 챙겨줘야 할 애 취급하는 거 보면 좀 황당함,0
천안의 강남이라면서 스프링클러가 망가진거야,0
나도 이제 다이어트 그만하고 그냥 내 몸 사랑하면서 살래,0
주변에 연년생으로 애 낳은 사람들 보면 남자 여자가 욕구 못 풀어서 환장한 사람들 같고 징그러워,0
드라마 성적이 안 좋네,0
저 선수는 덩치가 엄청나네,0
도대체 펭수가 뭐가 귀엽다는 거야,0
인간및인간집단인물정치인남성은 가장 인간이 아니기 때문에 뇌의 대부분이 분홍색으로 염색이 된 상태라는 점을 알고나면 행보가 이해가 될 듯 합니다,0
좀 쉬엄쉬엄 해 너무 힘들게 하지 말고,0
요즘 젊은이들은 머리에 똥만 차있어,0
살 부부 봤어,0
며칠 동안 저렇게 붙어 있었으면 볼 장 다 본 거 아니냐,0
담배 피우고 이상한 짓 하는 거 보니 독실한 기독교 신자는 아님,0
아니 피해자가 겪는 고통은 이루 말할 수도 없는데 고작 전학이라니,0
너 어디서 이상한 거 주워들었구나,0
남편이 어린 여자랑 바람 난 거 같아요,0
이 나이 먹고 연애 예능 보고 있는 너네 인생이 레전드다,0
여자 소방관들 다 자르면 안되냐,0
할머니 스파이 노릇이나 하는 큰엄마 내가 옷 벗겨서 망신살좀 줬지,0
아니 왜 예능 출연진은 어딜가나 다 똑같냐,0
몽골은 북방민족이라 예쁜 애들 많음,0
생리하는 날 여친이랑 하는데 무슨 조수미가 노래 하는 것 처럼 소리를 지르는데 트라우마로 남았다,0
한남들이 대한민국 이름에 먹칠하네,0
쟤 완전 꼴리게 하는 상 아니냐,0
공군에서 전기드릴 성추행 사건 터졌대,0
나 다음 달에는 모임 못 나온다,0
아 나 요즘 배가 자주 아프다,0
올해부터 급도 현역 지원할 수 있대,0
저런 애들은 교화로 안되는 유전자임,0
저 여배우 초심 잃었나 살을 빼다가 오히려 요요와서 더 돼지가 됐네,0
사스 걸렸던 사람이 코로나 백신 맞으니까 무적 항체 생기네,0
호의가 계속되면 권리인 줄 안다고 사람들 참 뻔뻔해,0
제발 남자들 눈썹이라도 깎고 다녀,0
공포영화 보고 왔는데 내 뒷자리에서 나한테 팝콘 엎지름,0
아 공연볼 거 생각하니까 너무 설렌다,0
우리 아파트 계단에 피부병 걸린 너구리 있는데 어떡하지,0
우리 동네 슈퍼에 아가씨 이뻐요,0
가 미국에서 제일가는 부자래,0
저런 순정남이 이렇게 변질되다니,0
연예인이랑 방송인들 사이에 노브라 유행이던데,0
하 우리나라 축구하는 거 보면 한숨만 나온다,0
야 이병 저기 인간및인간집단인물인물무정보남성일병 한 번만 떄려봐,0
내일 점심 같이 먹자,0
넌 잘생겼는데 왜 여자친구가 없어,0
공무원은 민원 관련 업무 맡는 게 진짜 헬이래,0
진짜 괜찮은 남자 여자는 안 한다,0
엄마 나한테는 무슨 말이든 해도 되는데 와이프한테는 애기 낳아라 뭐해라 하지마,0
아버지는 딸을 지키지 못한 것에 대한 죄책감으로 어떻게 살겠어,0
호빗머머리찌질남이 좋아하는 여자애 알바하는데 시간이나 쳐다보고 있었대,0
인간및인간집단인물방송인남성이랑 어떻게 결혼을 했지,0
야 나 이제 집에서 강아지 키워 대박이지,0
페미들 니네는 예쁜 애들이 뭐만 하면 그냥 싫지,0
노인들은 차끌고 도로 좀 안 나왔으면 좋겠다,0
피싸개들한테 일 맡겼을 때 제대로 된 적이 없음,0
왜 머리가 이렇게 아프냐,0
아직도 간호사들 보고 언니 아가씨 이렇게 부르는 무개념 할배들이 있더라,0
인간및인간집단인물정치인남성 기분 나빠서 인간및인간집단인물정치인남성시장 업적 지우기 들어감,0
할로윈에 또 바글바글 하더라,0
넌 항상 나한테 말할 때 마다 짜증이야,0
인간및인간집단인물방송인남성 새기 언제 터질까 했는데 이제야 나왔네,0
인간및인간집단인물방송인여성이 제일 예쁜듯,0
젤리먹다가 이빨리 깨졌네,0
배달 시킨지가 언젠데 아직도 안오냐,0
재는 축구선수인데 왜 저렇게 못하냐,0
똥꼬 헐겠다 알바들아 어지간히 빨아라,0
밥 좀 그만먹어라 살을 얼마나 찌울 생각이야,0
요즘 아이돌들 봤어,0
내 화장품을 왜 맘대로 빌려줘,0
인간 말종아 정신 좀 차려라,0
인간및인간집단인물방송인남성도 분명 때는 연기 잘했는데,0
요즘 애들은 근성이 없어,0
솔직히 일본이나 중국이나 나름 대단한 국력을 갖췄지 이미,0
난 저 짤 웃기려고 과장한 건 줄 알았는데 진짜 요즘 애들 저렇다면서,0
여자친구 세 명이나 뒀던 남돌은 왜 은퇴 안하냐,0
혼밥 못하는 사람 좀 덜떨어져보여서 깨,0
내 룸메 눈치를 너무 많이 봐,0
엄마 저 사람은 왜 길거리에서 자,0
내 친구 여경인데 운동이란 걸 살면서 해 본적도 없고 윤리적 직업정신 자체가 없음,0
친구가 내 차에 토했어,0
여기가 공부하러 오는데지 연애질하러 오나,0
아무리 돈을 부어도 주름은 어떻게 안 되는 거구나,0
지금 아이를 왜 때리는 겁니까,0
정상인이라면 짐승한테도 저런 짓은 안 한다,0
니 얼굴 역겨우니까 나 그만 봐,0
너 남친이 너 피부 더럽다고 뭐라 안해,0
인간및인간집단조직및단체언론기관 이번에 또 댄스 프로그램 만든대,0
숏컷한 걸 보니 쟤도 페미인가,0
저것도 부모라고 엄마라고 부르네,0
코가 자꾸 거지같이 추해보이게 빨개지는 것 같아,0
저 여자가 결혼 전에 남자 재산 알아내는 법을 유튜브에 올렸어,0
목사가 여자애 건드렸는데 비호하는 신도는 뭐냐,0
요즘 샤인 머스캣 너무 맛없지 않아 옛날에는 더 달고 맛있었는데,0
나 탈모인 것 같아,0
팀워크가 나쁘면 실력도 소용없어,0
유튜브 봤어,0
지금 제가 교통정리 하고 있으니까 수신호에 좀 따라주십시오,0
진짜 멋있는 사람은 자기 할 일 몰두해서 하는 사람,0
아 여자들이랑 노는거 피곤해,0
여자 따라다니다 걸리면 징역 년이래,0
오늘 전시회 다녀옴,0
취업 못 하는 문돌이들 덕분에 공무원 학원만 부자 되겠네,0
야 너 키 도 안되지,0
저 여자 핫팬츠입고 핫도그를 참 멜랑꼴랑하게 먹는다,0
한녀들은 성범죄 싫다면서 왜 저딴 당에 투표하는 거냐,0
인간및인간집단인물방송인남성 전여친은 방송을 아는 사람인가봐,0
아이돌 빠순이들 진짜 역겹고 한심하다,0
내가 여친집에 갔는데 바람피는지 문 앞에서 신음소리가 들려서 다시 돌아왔어,0
아지매얼굴에 보톡스좀 그만 맞으이소,0
요즘 할 게임이 없어,0
형수 거기를 찢어버린다는 인간을 이해할 수 있는 두뇌는 어떤 수준일까,0
나 일머리는 있는데 소극적인 성격이라 썰같은거 못 푸는데 이러면 폐급됨,0
이 사람 댓글 목록 봐라,0
레즈들은 이제 지같은 여자 멧퇘지들 자체가 별로 없어서 비루한 삶을 사는거지,0
우리나라 통일되면 북한놈들 싹다 죽일거야,0
도대체 미세먼지가 며칠째인 거지,0
왜 도망 가는 놈 잡지 않고 놔주는거야,0
쟤 책 좀 오랜만에 읽었다고 아는 척 하는 거 봐,0
야 인간및인간집단인물인물무정보여성이 몸매 죽이지 않냐,0
요새 잼민이들 인성이 아주 나날이 발전하던데,0
땡중들 설치는 꼴 보니 토악질이 밀려나온다,0
우리 애 크면 클수록 엄마 얼굴이랑 똑같아,0
영화 한편 보고 얼마나 감동이면 원전 다 폐기하냐,0
해줘충들 진짜 죽여버리고 싶네,0
여자가 밤에 운전하고 가다가 갑자기 어떤 남자가 차 문 열면서 차태워달라 그랬대,0
여자 임신했을때 튀는 꿀팁 알려줄까,0
저 여자 춤출 때 엉덩이를 엄청 흔드네,0
얼마나 여기저기 더럽게 쑤시고 다녔으면 결혼식을 몰래 올리냐,0
말타던애는 바로 중졸시켜놓더니 저 기생충 부녀는 몇년째 봐주기,0
경찰들 유가족이 범인 때리는거 좀 안막았으면,0
인간및인간집단인물방송인남성한테 할배냄새 안나나,0
군대 부실급식 또 난리던데 군대보다 교도소 밥이 더 잘나오는 헬조선 진짜 최악,0
흑인 애들 인종차별 문제 아직도 심각한듯,0
여자가 문신하면 좀 그렇더라,0
엄 미쿡에서는 대마초가 합법인 곳이 많아서 몰랐어요,0
사는 사람한테 사냐고 했더니 눈알 뒤집어지더라,0
나도 빡쳐서 얘기하는데 너 솔직히 실력있냐,0
버스기사님 이거 길 잘못 든거 아니에요,0
친구 많은 애들 진짜 부럽다,0
뚱뚱한 아줌마들은 먹는 낙으로 살겠지,0
이것들은 오지게 해 쳐먹고 걸리면 사퇴 빠이 빤스런이라니,0
비게남 비게녀랑 같은 학교 다닌다고 생각하니까 진짜 더럽다,0
수능이 곧인데 왜 긴장이 하나도 안되지,0
아니 줘도 안갈 판에 받고 누가 배를 타냐,0
군대 저렇게 가혹행위 심한데 가도 되는거냐,0
이래서 어릴 때 가정교육이 중요하지,0
미국 애들 가난할 때 먹었던 음식 생각보다 괜찮네,0
여자도 남자한테 계속 오해할만한 소지를 준 건 잘 한 건 아니라고 봄,0
야 저 기레기는 가수보고 룸진상이라고 저격하더니 지는 빨통주무르는 짤 떴다며,0
인간및인간집단인물정치인여성이 할머니 사실 폭로했다고 명단에서 뺐더라,0
내일 모레 내생일인데 뭐 준비는 하고있냐,0
사람들은 멍청하게 저런걸 왜 믿고 사는거지,0
인간및인간집단인물정치인남성 대선 나오네,0
쓰리디프린터 많이 만지면 암 걸리냐,0
불평하지 마 이런 게 니들 대깨들이 원하는 삶 아니었냐,0
요즘 그 정치인의 발언이 이슈더라,0
후쿠시마산 음식 안 먹는게 당연한거 아니냐,0
난 그나마 인간및인간집단인물정치인남성이 낫던데,0
백신맞고 부정출혈하는 여자들이 많대,0
부탁인데 제발 사람좋은 척 좀 하지 마라,0
내가 인간및인간집단인물정치인남성라도 도울 맘 없겠다,0
와 사람이 죽었는데 어떻게 저런 댓글을 쓸 수가 있지,0
우리 아들이 의사인데 레이싱걸하고 결혼한다고 해서 미치겠어요,0
이러면 안 되는 거잖아,0
한남유충들 즈그 누나들 죽이고 나온 것들,0
인간및인간집단인물정치인남성은 갑자기 깐부 타령하네,0
나도 여자로 태어나서 젖통까고 저렇게 쉽게 돈벌고싶다,0
남의 애를 물어 놓고 대충 사과하는 꼴 좀 봐라,0
경찰들은 지들이 뭔데 합의를 종용하는거야,0
그냥 결혼은 해야겠고 아무나 잡아서 하니까 별 애정없는 부부들 많음,0
여자애들은 남자한테 덤비면 쳐맞을걸 알고도 왜 덤비는거냐,0
공익이 자기 업무를 제대로 안해서 업무 차질이 심해요,0
학교앞 분식집 사장님들 한방에 불량식품 제조업자로 전락시키는 발언이다,0
쟨 머리 깨질 때 뇌의 반이 날아간 거야,0
인간및인간집단인물방송인남성 진짜 피부 까만데 왜 빨아 주는 거야,0
택시 운전사들은 운전을 이상하게 해,0
검두 한녀보다가 이 프랑스 핑두 보니까 미소가 절로 나오네,0
내가 백퍼 장담하는데 쟤 신발에서는 양파랑 마늘 썩은 냄새날 걸,0
대학생이 고등학생 사귀는건 도대체 무슨 정신 상태냐,0
요즘 드라마가 막장인 건 현실이 그보다 더 막장이라는 거지,0
다른 사람들이랑 찍은 사진 보니 진짜 뚱뚱하다,0
문혁 없었으면 우리 다 조선족 말투 쓰고 있었을지도,0
시는 어차피 인터넷에 찾으면 다 올라와 있는데 왜 읽냐,0
그래 인간및인간집단인물인물무정보여성랑 또 결혼해라,0
남자친구한테 헤어지자고 했는데 협박당하고 있어,0
멀티태스킹 자랑하는 사람들 있는데 사실은 이도 저도 안되는거 알고 있나,0
이미 무개념 들통났는데 개념있는척 오지네,0
야 아까 전학생봄 너무 뚱뚱하지 않냐,0
저것들은 모텔방을 잡을 것이지 왜 길거리에서 난리야,0
참신한 헛소리를 신박하게도 하네,0
커피 맛이 다 거기서 거기 아니야,0
난 쟤네 둘다 꼴보기 싫어서 구독취소함,0
너희들은 그러면 전라도 놈들처럼 빨갱이냐,0
백신맞았냐,0
김종국 내츄럴이면 이제 세계적인 공신기관에서 대려갈려고 난리부르스일듯,0
저 자매는 큰애가 이쁘네,0
인간및인간집단인물방송인남성는 죄 없는거래,0
옷을 참 잘 입으시네요,0
이게 뭐 그렇게 힘든 훈련이라고 개복치같이 나약하게 굴어 사내자식들이,0
회장님 구해오라는 폭탄은 일단 가져왔는데 이걸 다어쩌시려고요,0
우매한 소비자가 악덕 기업을 만든다,0
인간및인간집단인물정치인남성은 완전 바지사장이다,0
가난한 니가 뭔데 남의 앞을 막아,0
저런 무서운 동영상은 왜 만드는 거야,0
난 종교믿는 사람들 이해가 안가더라,0
쓰레기를 누가 길바닥에 그냥 버리냐,0
입장 대기를 분이나 시키고 이게 뭐하는 거죠,0
그렇게 돈 벌어서 어떻게 부자 될래,0
니들이 그 자리에 있는 건 팬들 덕이란다 정신차려 별것도 아닌 것들이,0
흑인 애들 요즘 피부 미백 많이 한대,0
니가 선택한 한남충이다 절대 환불하지 마라,0
각하 부산 마산 기미가 우리한테 유리하지가 않습니다,0
사람을 죽이고 시신 유기까지 했는데 년 살고 나오다니,0
아내분이 남편분을 사육하셨어요,0
인간및인간집단인물방송인남성은 왜 이렇게 인기가 많아,0
중국놈들이 우리보고 말하는 거 시끄럽다하네,0
너 때문에 고생하시는 부모님 생각해서라도 열심히 좀 살아봐,0
전화 예절을 보면 그 사람 교양 수준이 보인다,0
요즘 젊은 꼰대들은 다 판교에 몰려있다면서요,0
조선시대였으면 상놈 집안이었을 놈이 잘난 척하기는,0
저 학교 맨날 경찰들 왔다갔다하는 양아치 학교라 없어도 되는 학교임,0
인간및인간집단인물방송인남성 이는 뭐하는 애야,0
저걸 청원 올리고 동의한 만 개돼지들은 잣잡고 반성해라,0
캐디가 월 이상 번대 나도 도전해볼까,0
쟤 딸 얼굴을 보니까 쟤가 어디어디 성형했는지 바로 답 나오네,0
인간및인간집단인물인물무정보여성이 잘했다는 건 아니지만 여돌한테 너무 가혹한거 아닌가,0
방사능 오염수가 간절한 일본에 핵폭탄 듬뿍 박아줄 나라는 없나,0
우리나라가 꼭 통일을 해야할까,0
점쟁이들은 그냥 사기꾼이랑 다름 없다 아님,0
여친이 영국갔다오고 나서 나랑 키스도 안해,0
우리나라 법에는 너무 허점이 많아,0
짜증나게 굴지 말고 빨리 머리 박아,0
스님들 고기 안먹고 어떻게 살까,0
와 요즘 새로 나온 아이돌들은 조각같이 생기진 않았지만 다들 개성이있게 생겼다,0
여자한테 다 맞춰주면서 연애하는 머리 빈놈들아 정신차려라,0
아니 이번 신제품 디자인 왜 이 모양이야,0
드라마 현실감 없어,0
이번에 신입사원 한명 들어온다던데 들었어,0
인간및인간집단인물방송인남성 죄는 밉지만 악마의 재능이네,0
저짝동네 뒤통수는 진짜로 팩트고 과학이고 진리니까 형말 믿어라,0
집 나가고 싶어,0
인간및인간집단인물방송인여성는 대상 어떻게 탄거야,0
현실은 조선족 앞에서면 고개 푹숙이고 아무말도 못하는 게 한국 현실 아니냐,0
예쁘면 얼굴값 한다,0
요즘 애들 게임만해서 죄다 난쟁이에 비율 망하고 면상은 죄다 안경잽이,0
요새 다 관찰 예능이라서 볼 게 없다,0
요즘 학교에서 뭘 가르치는 건지 모르겠네,0
인간및인간집단인물정치인남성은 대통령 감으로 어때,0
인간및인간집단인물정치인남성는 나라의 인재임,0
인간및인간집단인물정치인남성은 딸을 너무 우려먹는다,0
미개한 흑인들 또 폭동 일으켰네,0
반바지입는데 다리털안미는애들 진짜 역겨워죽겠어 개더러워,0
너는 그걸 머리라고 달고 다니냐,0
요도를 허벌창시켜 요도에 천하장사를 쑤셔넣을 놈,0
일자리가 없냐,0
짱깨들 다 한국에서 내쫓고 싶음,0
어짜피 메인 하나 믿고 나대는 거지 뭐,0
음악이든 미술이든 예술작품 표절한 사람은 자격 없다,0
주판은몰라도 한자는 영어다음로 필수급인데,0
여자친구 생일 선물 뭐 줄까,0
민심이 무시당한 거 같은데 이거,0
쟤는 진짜 얼굴로 뽑혔다보다,0
요즘 아재들 보면 지들 와이프한테 손찌검도 하더라,0
오늘 다섯시 십분 즘에 퇴근해도 되나,0
외신들도 비웃는 성범죄 형량 정말 우습,0
교사가 학생을 따돌리다니,0
열심히 좀 살아보려고,0
저렇게 나쁜 짓을 저지르고 버젓이 거리를 활보한다고,0
인간및인간집단인물언론인남성 남들은 다 까더니 본인도 그런 사람이었네,0
삽입하려고 팬티 딱 내렸는데 애플 팬티 입은 수줍은 삼성걸 따먹고 싶다,0
인간및인간집단인물정치인여성는 쌍판이 왜 그러냐,0
뭉가 입털지마라 고놈 입털면 대폭발산다,0
와 팔다리가 정말 길어서 춤선이 예쁘다,0
미국은 하나님이 세우신 나라라서 따뜻한 마음이 있다,0
모란동에서 묻지마 흉기 사건 일어났다던데,0
야 밖에서 말로 성희롱만 하면 안 잡혀가네,0
지난번에도 딸 팔아서 표 구걸하더니 이번에 또 그러네,0
고등학생 때 진짜 평화롭고 좋았는데,0
일본여자들이 한녀보다 더 이쁘고 싹싹하긴 하지,0
인간및인간집단인물인물무정보여성는 이제 어떻게 지낼까,0
아 지금 국가들 중에 접종률 꼴찌면서 백신 허브국 되겠다네,0
다친 경찰이 너무 안쓰럽네요,0
니가 그렇게 야식을 먹어대니까 돼지를 못 벗어나지,0
사실을 말한 건데 왜 뭐라 하냐 자폐아들아,0
요즘 드라마 전부 불륜 드라마잖아,0
인간및인간집단인물정치인남성 지지한다고 솔직하게 말할 수 있는 사람,0
어른 앞에서 휴대폰 만지는 건 무슨 버릇이야,0
어떻게 조작하지,0
슬슬 댄서들 다른 예능 나오기 시작하더라,0
인간및인간집단인물방송인여성은 못생겼는데 왜 자꾸 여자 주인공함,0
기자가 또 젓까는 갯소리 늘어놓았네,0
찌질하게 굴지 말고 승복해라,0
상대적으로 작은 한국 일본이 경제성장 먼저한 게 신기해,0
사립초는 실시간 하고 있다는데 공립초 상황은 어때,0
이젠 치킨을 로봇이 튀기는 시대라니 알바생 일자리 없어지겠네,0
너는 언제까지 걔 어장에서 살래,0
인간및인간집단인물방송인여성 깨시민인 척 비건코스프레하더니 언행불일치,0
새파랗게 어린년이 온 나라를 뒤흔들었네,0
진짜 쟤는 부모님 손잡고 나가서 죽으면 좋겠다,0
도대체 왜 저런 거짓말을 한 걸까,0
야 쟤는 학생인데 벌써부터 뚜껑이 훤하냐,0
나는 우리나라에 일부다처제가 도입되었으면 좋겠어,0
역시 끼리끼리는 사이언스,0
난 또래에 비해서 좀 성숙한 편인 것 같아,0
맘에 안 들어도 다 참고 지내는거지 꼭 페미들은 유독 사소한 것도 발광하더라,0
항상 같은 말만 반복하던데 닭인가,0
악플러들 손가락 다 잘라버리고 싶다,0
눈 좀 똑바로 떠,0
나도 유튜브 하려고,0
좀 빨리빨리나와 바보같이 맨날늦어,0
너 코수술은 해야겠다,0
어휴 저런년들 나중에 커서 챙녀나 되겠지,0
윗층에서 애기 뛰어다녀서 개킹받음,0
기러기 아빠 나는 진짜 결사 반대다,0
쪽바리들은 왜 우릴 못잡아먹어서 안달이야,0
너 또 꼴등했어,0
남중남고공대가 레알 최악인 거 알지,0
뚱뚱한 남자들은 왜 안 씻어,0
이번에는 거리두기 제한 없는 지방으로 휴가를 가야되나,0
야 너 쟤네 집 엄빠 이혼한 거 알아,0
동양인들 머리를 왜 노랗게 염색하는거지,0
그 가게에서 경품 행사 해놓고 당첨된 손님한테 지급 미뤄서 가압류당했대 완전 개그,0
그런 일 해봤자 뭐하니,0
흡연자들은 진심 부탁인데 요리하기 직전에라도 좀 안 피우면 안되나,0
얘도 실시간 방송에서 시청자 머릿수 모을라고 어그로 끌면서 발악하네,0
아 정말 느려터지다 속도가,0
운동 동호회는 둘 중의 하나야 죽어라 운동만 하든지 동물의 왕국이든지,0
을 먼저 넣었으면 이 짤렸을 텐데,0
미국에선 취급못받는 이빨수리공들 고객 눈탱이 쳐서 배터지지,0
추석때 거리두기 보니까 헷갈려서 못해 먹겠네,0
키오스크 노인들은 진짜 드럽게 못 쓰네,0
그게 진실이라 해도 타인의 치부를 후벼파면서 낄낄대고 즐겼으니 그 댓가가 고스란히 지한테 돌아오는 거겠지,0
성추행 장면 찍으래서 리얼하게 연기한 배우가 한순간에 범죄자 됐네,0
꼭 머리에 든 것도 없는 애들이 영어 섞어서 말하더라,0
빈곤층은 집세 병원비 내고 나면 식비 부담 때문에 제대로 된 음식을 못 먹는구나,0
개 데리고 다니면 여자들 많이 꼬인다던데,0
스시녀들 정신건강 생각하면 한일관계 완전히 끊어야되는게 맞음,0
그 인성좋은 인간및인간집단인물방송인남성이 표정관리 안될정도면,0
남페미는 이젠 과학을 넘어서 사이비 종교로 생각하자,0
서양은 뭘 해도 유쾌하다,0
코로나 백신 맞는 거 이랑 똑같다,0
페미가 그래서 사촌 남동생 팬티 찍어올리고 성희롱 하더니,0
이야 대통령 아들이 서민들 세금 삥 뜯어 만원 또 알차게 알겨먹었네,0
야 너 쟤랑 너무 가깝게 지내지 마,0
사람들 진짜 혐오스럽네,0
인생에서 연애는 그저 일부가 되어야 함,0
판새들이 사회를 혼란시키려고 무조건 낮게 형 때리는 거 아냐,0
선생님 저 적어도 수도권에 있는 대학은 가고 싶어요,0
조센징과 억 짱깨의 대결은,0
과거 사진에서 인간및인간집단인물방송인남성도 보이고 도 보이네,0
신문이 의외로 우리나라에서 최초로 발명된 건데 망할 선조가 일반 백성들 개나 소나 정치 논하면 안된다고 몰수시켜서 조선이 그렇게 후퇴하게 된 거임,0
저런 사람이랑 개월이나 카풀하다니 빨대 꽂힌 거네,0
학폭 성매매 아이돌은 나오면 안 됨,0
국대들 고생하는 거 도 모르면서 질타는 오지게 하네,0
저 사람 착하긴 한데 눈치 재기 했는지 다른 연예인 이미지는 생각 안해주네,0
인간및인간집단조직및단체교육기관면 완전 수재에 공부도 피터지게 했을텐데 얼굴까지 예쁘네 대박,0
요즘에도 이런 집이 있어,0
네 까짓 게 뭔데 날 무시해,0
니 같은 애들이 노가다 뛰는거야,0
드라마 현장감 떨어진다,0
야 쟤 남편 왜 저렇게 못 생겼어,0
궁지에 빠지면 본색 나온다더니 인간및인간집단인물정치인남성 입이 정말 더럽네,0
한국 남자들은 여자를 왜 무시해,0
오 역시 차이나는 돈 쓰는 클라쓰가 다르네,0
코로나 때문에 아무것도 못할텐데 운동이나 시작해볼까,0
나는 얘가 진짜 이쁜것 같애,0
니네 엄마 왜 나한테까지 잔소리하냐,0
정치인들 왜 이리 내로남불이 많냐,0
이번 추석에 나만 일해서 진짜 힘들었음,0
쟤는 자기가 능력이 없는 걸 사회 탓으로 자위하네,0
깔끔까지는 아니더라도 최소한의 정리나 청소도 안 하고 사는 사람은 진짜 싫다,0
이슬람 애들 대구에 사원 지으려고 하네,0
저 브랜드는 명품 치고는 대 초반 애들이 알바 열나게 해서 사는 것 같아서 좀 싸보임,0
아저씨 대체 언제 월세 낼꺼야,0
넌 집안 사정 뻔히 알면서 그놈의 바이올린 하다가 기둥뿌리 뽑아먹어야 속이 시원하겠냐,0
중국에서 대입 등에서 영어 시험 날려버린대,0
학폭 연예인들 인생 쓰레기짓 해놓고 뻔뻔하게 방송나와서 쳐웃고 사랑받고 싶어한다는게 개역겹,0
너 여드름 많아서 진짜 더러워 보여,0
딸배들은 진짜 정신차려야함,0
입도 제대로 못 벌리고 징그럽게 생겼는데,0
소상공인들한테 내가 다 미안하네,0
오늘 경기 진짜 잘하던데,0
성별 바꿔서 남자가 여자 방 저렇게 뒤졌으면 댓글 난리났겠지,0
주작돌 인간및인간집단조직및단체가수그룹여성 해체해라,0
쟤는 배달이 급한가보다,0
동성애가 괜찮으면 시체애호가 소아성애자 별 잡스러운 괴물들까지 인정해달라고 할판에 정책 제정신임,0
니들이 그렇게 좋아하던 인간및인간집단인물정치인남성 케어 때문에 건보 작살난거잖아,0
우리나라는 별 것도 아닌걸로 까는 거 좀 그만 해야 돼,0
애들은 부모님을 보고 자란다지만 요즘은 핸드폰도 문제다,0
프리미엄 구독중이라며,0
키큰다는 광고보고 속는 사람들은 얼마나 절실했으면 속았겠냐,0
과장님 부친상 때문에 일 동안 못 나오신데 우리 장례식 가야겠지,0
애들 사진 맘카페에 막찍어올리는 열등하고 천한 미개 여자 센징이들,0
이 여자 섹시하지 않냐,0
이 술집은 여자가 다 똑같이 생겼냐,0
야 저기 강물에 떠 내려가는거 사람아니야,0
저 사고는 과실따지기가 애매하네,0
인간및인간집단인물방송인여성 언니 산에서 밀어놓고 실실 쪼갰다는 썰 소시오패스 악마 정신분열자인듯,0
대선후보 보니까 결과가 실망스러운데,0
백신 맞았잖아요는 라네,0
쓰레기 같은 촉법 썩어빠진법인데 없애 버리자,0
쟤 다크써클 좀 봐,0
그 회사는 너 따위가 서류 넣을 만한 곳이 아니야,0
얼굴 예쁜 애들이 성격도 좋은 건 불변의 진리야,0
상사 본인이랑 대화를 해 보는 게 맞을 듯,0
명절에 다짜고짜 응급실 찾아와서 자기 아버지 쇠해보이시니 수액이라도 놔달라는 진상들이 그렇게 많대,0
왜 항상 식품의약품안정처는 일이 터지고 나서야 조사를 나가는건지,0
능력 좋은 것보다 인성이 먼저다,0
저 급식은 공부나 할 것이지 밤에 싸돌아다니네,0
군대 안간다고 선택 한 건 잘한건데,0
너는 키도 작고 거시기도 작고 대체 큰게 뭐냐,0
저 집 아들이 저능아래,0
원래 리뷰 안 남기는데 너무 기대 이하라 남겨요,0
인도는 국가 내에서도 인종차이가 심하네,0
별 그지 발싸개 같은 기사가 다 있네 퉤,0
인간및인간집단인물방송인여성 인간및인간집단인물방송인여성 코디 따라하는거 인간및인간집단인물방송인여성보고 나가라는 거잖아,0
